"","Time","ABio","BBio","TotalDOM","DelBio","Turnover","NetGrowth","NPP","Rh","NEP","NBP","ToFPS","Scenario","ABio_sd","BBio_sd","TotalDOM_sd","DelBio_sd","Turnover_sd","NetGrowth_sd","NPP_sd","Rh_sd","NEP_sd","NBP_sd","ToFPS_sd","Burn","StandAge","Harvest","Rate","LiveC","ABioMgha","BBioMgha","TotalCMgha","TotalDOMMgha","NewTotalC","NBP_corrected","D","NEP_corrected","NPP_corrected","NetGrowth_corrected","ToFPSMgha","ToAirBurn","ToAirBurnMgha","NPPMgha","NEPMgha","NBPMgha","RhMgha","LiveCMgha","Year","HarvestIntensity","PH","ABio_CO2eha","BBio_CO2eha","Live_CO2eha","TotalDOM_CO2eha","TotalC_CO2eha","NPP_CO2eha","NEP_CO2eha","ToFPS_CO2eha","ToAirBurn_CO2eha","AvgFPS","AvgFPSMgha","AvgTotalCMgha","Percentage","ToFPS_m3ha","ToFPS_m3Total","ToFPS_m3harvested","X.1","X","Group.1","total_SingleFamilyHomes","total_MultiFamilyHomes","total_CommercialBuildings","total_ManufProds","total_Paper","total_Shipping","total_Repairs","total_Other","total_CO2eStorageinProducts","total_CO2eStorageInLandfillsandDumps","total_CO2eEmissionsfromLandfillandDumps","total_CH4EmissionsfromLandfillsandDumps_CO2e","total_CO2EmissionsfromLandfillsandDumps","total_BiogenicManufacturingEmissions","total_CradletoGateFossilEmissions_CO2e","Time.y","ToFPS.x","ToFPS.y","snagFPS","Total","sub1","sub2","r","yrly_landfill","yrly_biogenic","yrly_fossil","yrly_HWPflux","yrly_HWPfluxha","yrly_HWPfluxNoFossil","yrly_HWPfluxhaNoFossil","yrly_HWPflux_sub1","yrly_HWPfluxha_sub1","yrly_HWPfluxNoFossil_sub1","yrly_HWPfluxhaNoFossil_sub1","yrly_HWPfluxNoFossil_sub2","yrly_HWPfluxhaNoFossil_sub2","NSPCO2ehaNoFossil","NSPCO2ehaWithFossil","NSPCO2ehaNoFossilWithSub1","NSPCO2ehaNoFossilWithSub2","CumNSPCO2ehaNoFossil","CumNSPCO2ehaWithFossil","CumNSPCO2ehaNoFossilWithSub1","CumNSPCO2ehaNoFossilWithSub2","Baseline","NSPCO2ehaDiff","CumNSPCO2ehaDiff","ProductsCO2eha","LandfillCO2eha","TotalCO2eStorageha","TotalSystemCo2eha","TotalSystemMgha"
"1337",37,19906.39311375,5812.667791,28335.398357875,10.681583375,598.435227625,52.05741725,650.48995225,610.292474,40.197524,0.650980625,23.636476875,"PH60Plus_150LowBurn",18.1814065233035,5.30900183398944,11.839333161309,4.16713848710701,0.533348936271581,0.1441344838549,0.470665766779724,0.416108405090668,0.783210429869383,0.834374595389169,0.193385186292924,"Burn",150,"PH60Plus","Low",25719.06090475,199.0639311375,58.12667791,540.54459262625,283.35398357875,54054.459262625,25.978214625,39.546543375,65.524758,675.817232,77.3820043749998,0.23636476875,15.9100665,0.159100665,6.75817232,0.65524758,0.25978214625,6.10292474,257.1906090475,2062,"60","Yes",729.9010808375,213.131152336667,943.032233174167,1038.96460645542,1981.99683962958,24.7799651733333,2.40257446,0.86667081875,0.706088486049191,23.313998255,0.23313998255,536.60775911885,0.333,1.15632683699428,46253.0734797711,347.245296394678,1976,38,37,132262.574957069,8388.97005542041,35694.4008541296,50926.6015087277,48000.9893528766,5277.89404480962,98126.1203311215,69075.6153226508,447753.166646231,237766.439517955,154008.108905345,16768.5381509077,137239.570734904,425272.816974643,199543.870616463,37,743148.87215,0,202310.1993,9454.5907145,18720.08961471,12359.6835349223,10.5,6929.80776255298,11778.529773147,5526.64860600603,24234.986141706,0.605874653542649,18708.3375356999,0.467708438392499,5514.89652699597,0.137872413174899,-11.7520790100534,-0.000293801975251336,6348.65400077765,0.158716350019441,1.22877753555831,1.09061132040816,1.69677977592606,1.53776962393137,66.3343454887987,61.3457487233871,83.2319239595332,77.49074092831,2.61654814666663,-1.38777061110833,-51.3066654712013,11.1938291661558,5.94416098794887,17.1379901541046,1999.13482978369,545.218589941006
"1338",38,19914.674825,5815.086063875,28350.412107,10.701443625,598.240848625,52.039318125,650.2783145,610.5647825,39.713551875,0.0858663749999997,23.661116875,"PH60Plus_150LowBurn",19.0971228097568,5.57633255985208,11.8428542034367,4.82240845300603,0.565468045305398,0.146886431711613,0.496383729597981,0.371574321220032,0.775396572086315,0.717319674369214,0.115917285871149,"Burn",150,"PH60Plus","Low",25729.760888875,199.14674825,58.15086063875,540.80172995875,283.50412107,54080.172995875,25.7137332499988,39.6276855,65.3414187499988,675.906201249999,77.6653526249987,0.23661116875,15.966568625,0.15966568625,6.75906201249999,0.653414187499988,0.257137332499988,6.105647825,257.29760888875,2063,"60","Yes",730.204743583333,213.219822342083,943.424565925417,1039.51511059,1982.93967651542,24.7832273791666,2.39585202083329,0.867574285416667,0.708596049414801,23.313998255,0.23313998255,536.60775911885,0.333,1.15753225747273,46301.2902989091,347.607284526344,1977,39,38,135440.690328516,8584.73695185855,36527.3734025261,51924.4207486183,48089.8096963005,5282.02940202988,99870.772392344,70639.7792890844,456359.612443293,245835.100093201,161041.782135229,17693.3377678533,143348.444326061,437063.62581734,205076.28073124,38,745483.19465,0,200961.51405,9464.447087,18739.60523226,12372.5684549131,10.5,7033.67322988401,11790.808842697,5532.41011477698,24356.892187358,0.60892230468395,18824.482072581,0.470612051814525,5617.286955098,0.14043217387745,84.8768403210124,0.00212192100802531,6451.91361766791,0.161297840441698,1.21664391960396,1.07833366673454,1.68513405041046,1.52595813097679,67.5509894084026,62.4240823901216,84.9170580099436,79.0166990592868,2.5948705933334,-1.37822667372944,-52.6848921449308,11.4089903110823,6.14587750233003,17.5548678134124,2000.49454432883,545.58942118059
"1339",39,19922.3522275,5817.327845375,28365.628723375,9.920081625,598.060840125,52.0268445,650.08616325,610.85299325,39.233158,-0.569920124999999,23.765349375,"PH60Plus_150LowBurn",17.9740040976416,5.24836492783799,11.0398083723125,4.91090815788838,0.516926136610298,0.159320371526335,0.433295579450993,0.387745445740918,0.655572462866475,0.725026287905205,0.0968640587773014,"Burn",150,"PH60Plus","Low",25739.680072875,199.223522275,58.17327845375,541.0530879625,283.65628723375,54105.30879625,25.1358003749992,39.803078125,64.9388784999992,675.791871749999,77.7310316249992,0.23765349375,16.03772875,0.1603772875,6.75791871749999,0.649388784999992,0.251358003749992,6.1085299325,257.39680072875,2064,"60","Yes",730.486248341667,213.302020997083,943.78826933875,1040.07305319042,1983.86132252917,24.7790352975,2.38109221166664,0.87139614375,0.711754134576062,23.313998255,0.23313998255,536.60775911885,0.333,1.16263144537938,46505.2578151754,349.138572186001,1978,40,39,138612.894133723,8779.90531906999,37357.7992855688,52912.6550668808,48195.0576843979,5291.27797651267,101593.135809538,72196.5501677606,464939.275698827,253946.790388518,168176.887387605,18637.3718577409,149539.515488544,448906.377810581,210633.063288596,39,746524.33585,0,204089.83405,9506.141699,18822.16056402,12427.0744853689,10.5,7135.105252376,11842.751993241,5556.782557356,24534.639802973,0.613365995074325,18977.857245617,0.474446431140426,5712.47923895302,0.142811980973825,155.696681597023,0.00389241703992557,6550.78276024812,0.163769569006203,1.19489164595015,1.05597208201625,1.66544566005065,1.50556850808437,68.7458810543528,63.4800544721379,86.5825036699943,80.5222675673712,2.57009455999995,-1.3752029140498,-54.0600950589806,11.6234818924707,6.34866975971295,17.9721516521836,2001.83347418135,545.954583867641
"1340",40,19929.934040625,5819.541658125,28380.745908,9.796816875,597.892478375,52.005835,649.896705875,611.124404875,38.7723465,-1.003814375,23.73087575,"PH60Plus_150LowBurn",19.0929689115712,5.57506373264066,11.5637463191707,4.95667304852262,0.549534933173925,0.174997433875922,0.446441965102729,0.378815474465332,0.673943846319831,0.677221861544549,0.159166013629804,"Burn",150,"PH60Plus","Low",25749.47569875,199.29934040625,58.19541658125,541.3022160675,283.80745908,54130.22160675,24.9128104999982,39.776160875,64.6889713749981,675.813376249998,77.9208978749981,0.2373087575,16.045285125,0.16045285125,6.75813376249998,0.646889713749981,0.249128104999982,6.11124404875,257.4947569875,2065,"60","Yes",730.76424815625,213.38319413125,944.1474422875,1040.62734996,1984.7747922475,24.7798237958333,2.3719289504166,0.870132110833333,0.712089486372597,23.313998255,0.23313998255,536.60775911885,0.333,1.16094495132332,46437.7980529328,348.632117514511,1979,41,40,141754.650649094,8972.88051073204,38178.8933988526,53880.2312323248,48277.2680963025,5296.0055297024,103270.352039534,73732.5678687353,473362.849599431,262097.823194337,175412.42179488,19600.1880655101,155812.233688205,460731.947763518,216181.783795685,40,746148.15825,0,203086.8144,9492.3497265,18794.85245847,12409.0446815868,10.5,7235.534407275,11825.569952937,5548.72050708902,24609.824867301,0.615245621682526,19061.104360212,0.476527609005301,5814.97240883104,0.145374310220776,266.25190174202,0.0066562975435505,6652.05967862522,0.16630149196563,1.1833118550387,1.04459384236148,1.65318316650045,1.49353797207837,69.9291929093915,64.5246483144994,88.2356868364948,82.0158055394496,2.54734689000007,-1.36403503496137,-55.4241300939419,11.8340712399858,6.55244557985842,18.3865168198442,2003.16130906734,546.31672065473
"1341",41,19938.426648125,5822.02156425,28394.395192875,10.973382,597.75937375,51.960295625,649.718789375,611.323875375,38.394870875,-1.480514875,23.824466875,"PH60Plus_150LowBurn",19.6907226181675,5.7496504975505,12.0886612381003,3.84037079066015,0.575476552462295,0.179546457970228,0.460854534749588,0.392389502286673,0.71481644321898,0.712798258680494,0.12290850279159,"Burn",150,"PH60Plus","Low",25760.448212375,199.38426648125,58.2202156425,541.5484340525,283.94395192875,54154.84340525,24.6217985000039,39.87538575,64.4971842500039,675.821059625004,78.0616858750038,0.23824466875,16.050918875,0.16050918875,6.75821059625004,0.644971842500039,0.246217985000039,6.11323875375,257.60448212375,2066,"60","Yes",731.075643764583,213.4741240225,944.549767787083,1041.12782373875,1985.67759152583,24.7801055195835,2.36489675583348,0.873563785416667,0.712339512103682,23.313998255,0.23313998255,536.60775911885,0.333,1.16552354948388,46620.9419793552,350.007071917081,1980,42,41,144888.889003692,9165.16011807895,38997.0278509888,54837.9064314818,48373.8579856884,5305.05398426417,104925.027400694,75260.4014572758,481753.324530952,270291.297090297,182745.26020058,20581.4074203103,162163.852738956,472604.158464711,221752.388785074,41,749868.80325,0,203110.00835,9529.788116,18868.98046968,12457.9866887292,10.5,7332.83840569999,11872.210701193,5570.60498938899,24775.6540962819,0.619391352407049,19205.049106893,0.480126227672324,5906.67362660194,0.147666840665049,336.068637212957,0.00840171593032392,6747.06241816376,0.168676560454094,1.17243101605747,1.03316589132275,1.64415552779947,1.4838806832757,71.101623925449,65.5578142058221,89.8798423642942,83.4996862227253,2.51744328000006,-1.34501226394258,-56.7691423578845,12.0438331132738,6.75728242725743,18.8011155405312,2004.47870706636,546.6760110181
"1342",42,19947.08239625,5824.549000125,28407.64122075,11.183968875,597.650305375,51.893129375,649.54258925,611.51704675,38.0254835,-1.894129875,23.8301505,"PH60Plus_150LowBurn",20.616624478749,6.02007256695552,12.5534284605521,4.06184935391289,0.6201540861649,0.183089649580392,0.49601395512726,0.394964502142522,0.761889653012408,0.787596799951013,0.185892928131605,"Burn",150,"PH60Plus","Low",25771.631396375,199.4708239625,58.24549000125,541.79272617125,284.0764122075,54179.272617125,24.4292118750018,39.919613375,64.3488252500018,675.865872000002,78.2155666250018,0.238301505,16.089462875,0.16089462875,6.75865872000002,0.643488252500018,0.244292118750018,6.1151704675,257.71631396375,2067,"60","Yes",731.393021195833,213.56679667125,944.959817867083,1041.6135114275,1986.57332929458,24.7817486400001,2.3594569258334,0.873772185,0.714050094181154,23.313998255,0.23313998255,536.60775911885,0.333,1.16580159972604,46632.0639890416,350.090570488301,1981,43,42,148000.088455332,9355.73643539832,39807.9149300722,55778.7321116793,48459.3415003483,5312.02880689669,106542.867364611,76771.613956577,490028.323872417,278525.570510953,190174.431954956,21580.6657917116,168593.766122003,484479.201423222,227324.322708655,42,750130.3601,0,203075.79595,9532.0615605,18873.48188979,12460.9586898874,10.5,7429.171754376,11875.042958511,5571.933923581,24876.148636468,0.621903715911701,19304.214712887,0.482605367822176,6002.66674667805,0.150066668666951,430.732823097042,0.010768320577426,6843.25602299964,0.171081400574991,1.16280146383007,1.02350311574054,1.63463851107482,1.47432543107725,72.264425389279,66.5813173215627,91.514480875369,84.9740116538025,2.49451293666663,-1.33171147283656,-58.1008538307211,12.2507080968104,6.96313926277383,19.2138473595842,2005.78717665417,547.032866360228
"1343",43,19957.65292375,5827.635676,28418.411923875,13.65721225,597.618370125,51.800019625,649.41872225,611.596841375,37.82184475,-2.135521625,23.83912,"PH60Plus_150LowBurn",21.0655560747889,6.15110110236942,12.1515815006327,2.55242806724186,0.632113655319267,0.183075300917688,0.515915372544328,0.338400243725688,0.74249572322705,0.776130739910739,0.144695092499439,"Burn",150,"PH60Plus","Low",25785.28859975,199.5765292375,58.27635676,542.03700523625,284.18411923875,54203.700523625,24.4279064999937,39.957366375,64.3852728749937,675.982114249994,78.3637441249938,0.2383912,16.118246375,0.16118246375,6.75982114249994,0.643852728749937,0.244279064999937,6.11596841375,257.8528859975,2068,"60","Yes",731.780607204167,213.679974786667,945.460581990833,1042.00843720875,1987.46901919958,24.7860108558331,2.36079333874977,0.874101066666667,0.715327505431333,23.313998255,0.23313998255,536.60775911885,0.333,1.16624039919769,46649.6159679076,350.222342101409,1982,44,43,151089.007871278,9544.66301058618,40611.782534679,56703.279141211,48536.0552345886,5317.67935657031,108125.266587821,78266.6699147184,498194.403987675,286799.235707821,197697.612692926,22597.6168420259,175099.995809349,496358.713515694,232898.353611524,43,751371.1657,0,202193.7264,9535.648921,18880.58486358,12465.6483313372,10.5,7523.18073796999,11879.512092472,5574.03090286901,24976.723733311,0.624418093332775,19402.692830442,0.48506732076105,6096.138869731,0.152403471743275,522.107966861986,0.0130526991715496,6937.04449910479,0.17342611247762,1.16039851255739,1.02104773998566,1.63241313414689,1.47203972084082,73.4248239018364,67.6023650615483,93.1468940095159,86.4460513746434,2.46781465333338,-1.307416140776,-59.4082699714971,12.4548600996919,7.16998089269552,19.6248409923874,2007.09386019197,547.38923459781
"1344",44,19965.709311875,5829.988105,28432.100828,10.408560375,597.51696875,51.689181625,649.20707675,611.8171135,37.39004725,-2.642779875,23.868681,"PH60Plus_150LowBurn",20.1811243089551,5.89295607613441,10.6609812722138,4.19159708412693,0.581512753580383,0.185454474952174,0.468487852606171,0.313784207844121,0.624465308367518,0.601911618596094,0.0845378463766393,"Burn",150,"PH60Plus","Low",25795.697416875,199.65709311875,58.29988105,542.27798244875,284.32100828,54227.798244875,24.0977212500002,40.032827125,64.1305483750002,675.947661875,78.4306931250002,0.23868681,16.164146125,0.16164146125,6.75947661875,0.641305483750002,0.240977212500002,6.118171135,257.95697416875,2069,"60","Yes",732.076008102083,213.766230516667,945.84223861875,1042.51036369333,1988.35260231208,24.7847476020833,2.35145344041667,0.87518497,0.717364535571185,23.313998255,0.23313998255,536.60775911885,0.333,1.16768656132283,46707.4624529133,350.656625021871,1983,45,44,154159.466746186,9732.1925501049,41409.7058200479,57613.5111143362,48610.6855808688,5323.58633320933,109676.503023127,79747.7042047316,506273.355744703,295112.177606505,205312.548016882,23631.8287289875,181680.719246049,508252.955070527,238479.295781265,44,752363.4974,0,202383.72425,9547.4722165,18903.99498867,12481.1045467497,10.5,7614.93532395602,11894.241554833,5580.942169741,25090.11904853,0.627252976213249,19509.176878789,0.487729421969724,6186.12405985997,0.154653101496499,605.181890118973,0.0151295472529743,7028.07233203927,0.175701808300982,1.14635948287576,1.00683592863224,1.61895935759251,1.45838709654451,74.5711833847122,68.6092009901806,94.7658533671084,87.9044384711879,2.4491457466665,-1.30278626379073,-60.7110562352878,12.6568338936176,7.37780444016262,20.0346383337802,2008.38724064586,547.741974721599
"1345",45,19972.6569625,5832.016872625,28446.764678875,8.9755395,597.4437885,51.559195125,649.004390625,612.086450625,36.917949,-3.368545375,24.21822175,"PH60Plus_150LowBurn",19.3887357694869,5.66146387660697,9.34698608394534,4.46584799667465,0.557015571574598,0.196013953253459,0.439777210003064,0.315083168233195,0.562497390997692,0.586175191376867,0.083782010905573,"Burn",150,"PH60Plus","Low",25804.673835125,199.726569625,58.32016872625,542.51438514,284.46764678875,54251.438514,23.6402691250041,40.286494375,63.9267635000041,676.013214125004,78.5694256250041,0.2421822175,16.068272625,0.16068272625,6.76013214125004,0.639267635000041,0.236402691250041,6.12086450625,258.04673835125,2070,"60","Yes",732.330755291667,213.840618662917,946.171373954583,1043.04803822542,1989.21941218,24.7871511845835,2.34398132833348,0.888001464166667,0.713109671239396,23.313998255,0.23313998255,536.60775911885,0.333,1.18478654420038,47391.4617680153,355.79175501513,1984,46,45,157268.30877289,9922.02902702805,42217.4449106512,58535.6294416239,48769.5863099925,5348.76130948172,111251.191286628,81245.7828906273,514558.734300656,303480.461890478,213017.501451609,24682.9833054793,188334.518104239,520321.37949514,244141.966955646,45,764353.56425,0,204375.2644,9687.2882865,19180.83080727,12663.8816156339,10.5,7704.95343472698,12068.424424613,5662.67117438099,25436.049033721,0.635901225843024,19773.37785934,0.4943344464835,6255.21822645098,0.156380455661274,592.547052069993,0.0148136763017498,7109.49624370609,0.177737406092652,1.13653721061059,0.994970431251064,1.61605798079234,1.45313425100144,75.7077205953228,69.6041714214316,96.3819113479008,89.3575727221893,2.43159777666665,-1.29506056605606,-62.0061168013439,12.8639683575164,7.58701154726195,20.4509799047784,2009.67039208478,548.09192511403
"1346",46,19980.2565425,5834.235953375,28460.239352875,9.817388,597.387270875,51.406622375,648.79573925,612.287507875,36.508282625,-3.7970175,24.229379875,"PH60Plus_150LowBurn",18.9808053710783,5.54236033022086,9.22802399528301,2.83305052307087,0.556528116154582,0.203600351759265,0.427350634785275,0.351849257604013,0.534682323335841,0.515394504425595,0.100165132719986,"Burn",150,"PH60Plus","Low",25814.492495875,199.802565425,58.34235953375,542.7473184875,284.60239352875,54274.73184875,23.2933347500002,40.305300125,63.5986348750002,675.88614275,78.4988718750002,0.24229379875,16.07592025,0.1607592025,6.7588614275,0.635986348750002,0.232933347500002,6.12287507875,258.14492495875,2071,"60","Yes",732.609406558333,213.921984957083,946.531391515417,1043.54210960542,1990.07350112083,24.7824919008333,2.33194994541667,0.888410595416667,0.71344907270941,23.313998255,0.23313998255,536.60775911885,0.333,1.18533241402084,47413.2965608336,355.955679886138,1985,47,46,160355.276562608,10110.247818178,43018.3008788333,59441.9846547583,48910.7077635349,5367.89155579815,112791.792998458,82728.0086741299,522724.211250493,311900.947410414,220815.794569487,25750.6718828598,195065.122622739,532395.363399739,249807.246714704,46,765367.516,0,203807.57045,9691.7508645,19189.66671171,12669.7154008813,10.5,7798.29311787803,12073.983904599,5665.279759058,25537.5567815351,0.638438919538377,19872.2770224771,0.496806925561927,6347.89006982507,0.158697251745627,682.610310767064,0.0170652577691766,7202.56162159577,0.180064040539894,1.12169394714534,0.980061953168888,1.60143561493809,1.43843683216737,76.8294145424681,70.5842333746005,97.9833469628389,90.7960095543567,2.40922282333343,-1.28752887618809,-63.293645677532,13.0681052812623,7.79752368526035,20.8656289665227,2010.93913008736,548.437944569279
"1347",47,19987.6055825,5836.381828625,28473.79338825,9.49310375,597.3618895,51.229097125,648.59354975,612.495032125,36.09850475,-4.255162375,24.25888375,"PH60Plus_150LowBurn",19.5386901600149,5.70532173465058,10.0748923147412,4.71350395694427,0.575579000288193,0.207584784034574,0.451382503126648,0.401284348088188,0.630331848802728,0.629972131689629,0.103366882954727,"Burn",150,"PH60Plus","Low",25823.987411125,199.876055825,58.36381828625,542.97780799375,284.7379338825,54297.780799375,23.0489506250015,40.353667125,63.4026177500014,675.897649875001,78.5357603750015,0.2425888375,16.094783375,0.16094783375,6.75897649875001,0.634026177500014,0.230489506250015,6.12495032125,258.23987411125,2072,"60","Yes",732.878871358333,214.000667049583,946.879538407917,1044.0390909025,1990.91862931042,24.7829138287501,2.32476265083339,0.889492404166667,0.714286217882461,23.313998255,0.23313998255,536.60775911885,0.333,1.18677578151754,47471.0312607015,356.38912357884,1986,48,47,163423.789902767,10297.0754917727,43813.2377748596,60334.3495533758,49041.3121307184,5383.68246439604,114302.178130383,84196.2990249852,530791.924816165,320371.109275614,228705.3572737,26834.7862883756,201870.570921795,544484.051751655,255479.426003233,47,766367.9343,0,203987.47375,9703.5540805,19213.03707939,12685.1453670067,10.5,7889.56270421299,12088.6883519159,5672.17928852901,25650.4303446579,0.641260758616448,19978.2510561289,0.499456276403223,6437.39326526791,0.160934831631698,765.213976738909,0.0191303494184727,7293.10568912221,0.182327642228055,1.1110201565477,0.969215674334477,1.59134608353245,1.42814879072287,77.9404346990158,71.553449048935,99.5746930463713,92.2241583450795,2.38758820666672,-1.27656805011902,-64.570213727651,13.2697981204041,8.00927773189035,21.2790758522945,2012.19770516271,548.781192317103
